x,y,z
-0.731732123996896,-0.105918589902815,0.21081929680847883
-0.6793762315571541,-0.7868831220512432,-0.8349762402031039
0.7744648025792227,0.5050449037180297,-0.6763444258149636
-0.5898234090294159,0.059084058008796986,0.6232684434581842
-0.6831642297055408,-0.6236863144708185,-0.585379991174306
0.15872465978154027,-0.3604060476901817,-1.7865270446568189
-0.6664227136829776,-0.6161147827361105,-0.5551754005417093
0.11570934479394684,-0.2625722149662157,-1.6738562935637982
0.17872514980339152,-0.35018051460800986,-1.9506205248696042
-0.017192854173065437,0.08356996792564118,-0.624169312994651
-0.023322528843181638,0.3990914391915112,-0.22348519599909697
0.7886912682540724,0.4521468766232114,-0.7303819766080891
-0.5355548658605493,-0.21338212463399303,0.1855445596899253
-0.2829988084356853,0.40868613958805783,0.43646115981757794
0.6908782668657936,1.1276101898089623,0.5735811085428737
0.04357254213936023,0.17288657691639217,-0.5208823125457016
-0.6911072872794941,-0.14598969547101476,0.14871451491383508
-0.01207075040557208,-0.038801058223598625,-0.38145976080928007
0.7448839272710797,0.7558551305189642,-0.19883626991007342
0.7768264529277652,0.45642712514279776,-0.7207019644636602
-0.6414822386356481,0.07172654562586596,0.5305047166431093
-0.5509520122769477,-0.142950954816796,0.24434550023949386
0.2364605809167145,-0.16563336781273647,-0.9315864849944556
0.7915399419233894,0.8105116928036614,-0.1132490609134389
-0.7622796397089515,0.2299740460082622,0.6571395991887189
0.3610477972699367,-0.27794138578280425,-1.2971378023233404
-0.6829020928006454,-0.08920348534904778,0.18615478772434568
-0.29933580848287566,0.3684556528790788,0.6683615523814692
0.77557510814697,0.4323102701836974,-0.7539422838489495
-0.5754237805761736,-0.1491604933525496,0.2256596351707261
-0.011637342133139848,0.0635236726312579,-0.680428478453155
0.26090793046456323,0.7349411281796536,0.2753581669587353
0.43667076747892386,0.6970184957012114,-0.6089765985925333
0.15263085990029004,-0.6208863717121834,-2.302312810675629
-0.0029140166262936226,1.1661386304656256,0.836901591653774
0.8299337684006215,0.6103271654083434,-0.4283194033854429
0.34816910649537103,-0.43300092875574425,-1.715144366441492
0.7401411960473476,0.7771676359802506,-0.04918827014802653
0.07072539298586382,-0.1479157306113957,-0.5763194690471519
0.14482216323907976,-0.551308444686288,-2.22502698518819
0.46579924164644837,0.6324426911617519,-0.6942295993046327
0.7518028133399185,0.8556946584601297,1.7650273948801976e-05
0.12418173731110507,0.9693634450824069,0.5271337348912073
-0.6355818422935328,-0.6161959340740287,-0.5357888342171944
-0.5214926749129948,-0.18575599729575057,0.2367268684359291
0.08270679901789889,0.07352939466273617,-0.8191320169184161
-0.6544483402223337,-0.41647529338907885,-0.2478161940862702
0.18117300943711007,-0.6334631882840837,-2.2926664735542706
-0.7294122568264843,0.14772292266508985,0.5716191031900238
0.41406879781591593,1.041294428402565,0.051201744078636396
0.5882175320650641,1.42280522924997,1.364311547216576
0.41485611143698675,-0.6495356194555885,-2.1758236445234083
0.4232508110876604,1.1549259568896746,0.8310145744508198
0.37957096642928967,1.0140071548518643,0.6724984706958286
-0.5954004540544333,-0.3632185494153661,-0.1581355990291349
-0.5655418844506752,-0.31197742117408117,-0.05921279948253821
0.2756408211741244,1.1521249533306146,0.4690349231309318
-0.645737535290567,-0.5969828452040009,-0.49703117897678933
-0.6376435121926497,-0.6623435831688259,-0.6090313098141353
-0.5682022385875783,-0.2249902263499434,0.14846378873037586
0.4051445436853868,-0.6886357820483224,-2.197882039002884
-0.1696697429782314,0.35278885642284863,-0.2846246081589393
0.39825546932651407,1.148085789515828,0.28980819419795906
0.4072090654387419,-0.6813362953950404,-2.214613195619147
-0.6828000268851989,-0.5737961725013555,-0.4365424105927331
0.2043534909612947,-0.6273436885011477,-2.2743513645264795
0.06925483036236528,1.4616817177156889,1.2385357348135513
0.7685892376955827,0.7419610817645677,-0.2806362092732531
0.45373455788635764,0.6661594930830923,-0.6829101450511952
0.09829507296077657,-0.5256690430556857,-2.203796096885869
-0.7282534881296479,-0.12174478003141435,0.16157710024861818
0.3533874366447886,-0.3442081918526295,-1.4556333461045257
0.1053533419317473,-0.07981061314869367,-1.2773142405279412
-0.5868228735323524,-0.19622262761428022,0.1763877075429284
0.46584703885554507,0.6614061146189636,-0.6825033359628893
0.35806074995399606,-0.2398373354782315,-1.167618839075537
-0.6392872168434925,-0.5847179799858636,-0.5011633295713146
0.7685977682627203,0.6860892243922446,-0.384332376044026
-0.5674706705343654,-0.07984784601177641,0.24427833247090314
-0.465273729435347,0.33000683386897284,0.7103877882172261
-0.7031204961788612,-0.050116150943532584,0.27974252166012575
0.40990225905214467,-0.6788040605290394,-2.190238961684101
-0.7194136700129307,-0.123883273511564,0.18593049438984105
0.2415639559202674,-0.15493599637688735,-0.8336346727106955
-0.7240172220720908,0.20119177944566263,0.6339400760845365
0.32380594729427525,1.6238615345171132,1.6474023096417383
0.6656308272265853,1.0090978289069514,0.6377800965212539
0.12766098061811698,-0.02859612041799212,-0.6132775255710144
0.3361997539924587,1.6455500466356006,1.5925388529845492
0.14537566537141433,0.8336232556555799,0.8828374727851562
0.36164309295592967,1.1876687907059027,0.8310378692127471
-0.6826522205903751,-0.7057048523575856,-0.7052685146727268
0.14558266273337292,-0.070793394214261,-0.642035746623151
0.7021932379035667,0.8320886218325251,0.03178775128636034
-0.6790654433488941,-0.147963173182671,0.23651520862440295
-0.12947349180108955,0.7749419459155032,0.4366868040376204
-0.5589893392675269,0.072495560570006,0.5787411410236007
-0.6677408089254184,-0.7305994871792748,-0.7300793942445384
-0.45079860678346245,0.10316502348462307,0.5218675717738389
0.38680825940644986,1.0152073811011497,0.1348655736723056
0.40345584416014163,0.9418391595988176,-0.10758563119075437
0.6303560850964798,0.9771414736631002,0.3676547278132107
-0.6696398688972198,-0.12668026946308925,0.19684800724975807
-0.6357977074271547,0.11329840080801126,0.5787226181939175
-0.7312574098204332,-0.10737249177903478,0.20630641353207282
-0.0553948126887052,0.17600045624402166,-0.6849374401228315
0.3099238877042842,0.07781449207837032,-0.5333452110960586
-0.6299066186963886,-0.3263556555168279,-0.1134273511579119
0.15706128973992134,-0.35576698420575825,-1.9608819878019252
-0.7121633331157217,-0.05210889516376926,0.2724388421064654
-0.13227437392068556,0.7604626912170934,0.7091613636357503
-0.5086632867417232,-0.12550912572927628,0.2804247570230656
0.2782357434841557,-0.12954626109479755,-0.7428326978970152
-0.6571189030789424,-0.3836106130196924,-0.20452190028319908
0.45779585865404593,0.9697074527017239,-0.16738037502014566
0.6750592393840604,1.0062273459476767,0.5950353007458709
0.4445112038110948,0.6058559185063435,-0.7612146457033835
0.21798464774493834,-0.14902784713975714,-0.9203825912708046
-0.02230987110414085,-0.10053347564202596,-0.5790276432774732
0.422309276621992,-0.7035685421964831,-2.1972519745274255
0.5555401061171144,1.6722322882627545,1.4458455761918139
0.5090836486770844,0.8404528989868343,-0.3659830821490183
-0.67813833487023,-0.7661904945633944,-0.805653086154621
0.3357392910697416,-0.29742713065002874,-1.287046379686852
0.05903219448488142,0.25070375326475147,-0.3753867177152734
0.7677710012402553,0.878304689735937,0.07830767478620602
-0.5446351471200731,-0.21333874856884164,0.1465934906626921
-0.3424938833698389,0.4194122449519044,0.7077362867994516
0.21872574123654936,0.5577649519334998,0.5393613966570817
-0.6754928311735742,-0.6384588469682163,-0.5572669876430636
0.7430124770400952,0.5100959763279186,-0.6659702390472143
-0.2789814814965254,0.38066472321063793,0.6577948828100368
-0.542596811302679,-0.22516678498062528,0.1643295840711085
-0.060318236491522945,0.0713222814505639,-0.6132469592561588
0.49555944939680885,0.8520712198096657,-0.3978218841701177
0.1539425525012316,-0.597146350496272,-2.271975185597713
-0.7210863874583935,-0.14203551014656923,0.1457336049077369
0.4221095308080368,0.8260158323573321,-0.34646677795554887
0.12850810064562945,-0.5128184058826857,-2.192501031957998
0.397357799746371,-0.6594259387639806,-2.1436096258028727
-0.1156355687467023,0.37484989642476363,-0.2771587226668968
0.37345103626261006,-0.6628154223579628,-2.2144174205987093
0.12505047427112903,-0.03180399263780807,-1.131970545529977
-0.6811170546491684,-0.041417361785372905,0.25191763907619663
-0.575201530250794,-0.1439772983510004,0.2382623333003768
0.07578762054793313,0.26848450798769014,-0.32869328965366035
0.6660429430374374,0.9084647094539468,0.3433818201334492
0.40577110931407084,1.113867911333374,0.7866155507305846
-0.183879570085601,0.22234376171914752,0.3366308996327958
0.42906536506085186,-0.7023630752296094,-2.2250289168285597
-0.41452619860317924,0.24151831590107956,0.6663915530694504
0.446705913865918,0.6692240488454232,-0.6467055190110528
0.7170773042856623,0.8906418151176209,0.235781075909315
-0.7142626628654324,-0.1193035087507354,0.18703830164685425
0.29195800680027945,1.09440814866234,0.7182336967151989
-0.6433537157486733,-0.18496696645297617,0.05911569001817967
0.7048134651732549,0.919323980883341,0.34303680185920105
-0.6840292198044828,-0.7235033445243624,-0.7332702406041522
-0.22184415547810604,0.2274521856410425,-0.4549158267335042
-0.6688130563639381,-0.5608193635697439,-0.43574801315057127
-0.6291743176949424,-0.4763553087986239,-0.30218739035177156
-0.11891938245772116,0.707444863640937,0.7998231054185704
0.09067191707801525,-0.21687792804312933,-1.464449019627958
0.4474790658400408,1.0398775833203588,0.11222155249942131
0.15599900964280233,-0.5438770486786138,-2.190241418934138
0.3573882650860451,-0.1553578169143289,-1.1259021210066231
0.10608796746322013,0.20389794861521415,-0.36126510542421897
-0.38844833221124625,0.20895126041421044,0.2552254408616976
0.4027836045318497,-0.7690635467107313,-2.3154151485832553
0.7912137731799291,0.820565950580171,-0.05883142649686574
-0.6106724697656695,-0.07246246794063624,0.40614188827256753
0.6451272337083183,0.9536415730537794,0.30826182793970736
0.5919244610866263,1.6404500366688384,1.3195453502534977
0.5517805520402069,1.2164758506330213,0.8944135327048143
0.23416412470122666,0.6405821412813052,0.6394613334061376
0.649673810935841,1.0034527481530922,0.7118894636160888
-0.4717842320522593,0.03246292619641318,0.48500262300811176
0.5275222280762213,0.8378007817663432,-0.4137099568005243
-0.6893298486687371,-0.7278574773558324,-0.7460049113226622
0.7898761021535008,0.6816052737836251,-0.43307054891341246
-0.6685433863570497,-0.08865655260026223,0.2411360924696421
0.10943598043603106,-0.27087198609698926,-1.5969401887252572
-0.15237028763619637,-0.03375915958467317,-0.5456020692381017
-0.6009956661502504,-0.41731948494084176,-0.24196866483497734
-0.16125478936159787,0.7159360441907874,0.4434228160096431
0.7404964898297333,0.7343387558805982,-0.2637758500912939
0.10452471863372947,1.3994610213120977,1.0153223852377313
-0.5050890300458598,-0.053644070352207654,0.41907210695289415
-0.6362712977457303,-0.4807379296775283,-0.3285384731096403
0.4075026003297265,-0.634456712377901,-2.084352820747012
0.602559321157927,1.64606717917337,1.3098904452777227
-0.6574122214987702,-0.3940448562382856,-0.2445078581983349
-0.6852526460547207,-0.05657303079716231,0.28055755942345295
0.4583854393128088,0.8106598347648538,-0.3430945148259701
0.1774421521287453,0.08013640315481999,-0.5829332945212619
0.40483455022162523,1.6606609424778722,1.7036613072322433
0.4514145850742494,-0.537589198466863,-2.019738207811466
-0.43790987816110466,0.12611158017560947,0.23355926446681766
-0.5670967151931396,-0.15769299144242885,0.21044503696186395
0.3923321317577422,-0.7482738397961776,-2.3023191216355934
0.29484804060931574,1.562394812624276,1.6258155582605194
0.4071770843010454,-0.7030414127267617,-2.231663378674788
-0.6435882743930332,-0.4817149585229722,-0.35654547009954496
0.08874857224920674,1.4620499363975812,1.1630290592165236
-0.4346465098916212,0.2204898426288137,0.6665145072216343
-0.6783392646729453,-0.4016324161057706,-0.2606450039529449
-0.6143673606150585,-0.13644576671901895,0.1919794096787981
-0.748963530050336,0.22199811997840477,0.6486475944933334
-0.466554134172237,0.12189393621723943,0.5840280149104133
-0.627308055225925,-0.4682154225791637,-0.3053364418070303
-0.5607334761604078,-0.1423655592278234,0.24037744551943788
-0.6542002202670931,-0.5042706803774301,-0.39574688903500954
-0.2616476195022649,0.49586696944452135,0.2032532516406351
0.44006603129517363,0.7912467615155531,-0.4130134231862995
0.37453242996128655,-0.5039745040702139,-1.9395437478824866
0.47634193697025545,1.0788122443360146,0.7288075998334691
-0.6785975723020815,-0.44943668501702944,-0.3378491657734502
0.27939721941162915,0.8153220218164645,0.38815571119209846
-0.7116649325613332,-0.6122085871963812,-0.5353907096460389
0.35844540269621006,1.2011633193332505,0.41579178488146473
-0.6240896537697732,-0.33000254450916267,-0.11124451511786017
-0.6290253355467031,-0.5485261930045398,-0.43157601500844045
-0.2790925349737757,0.31382862508312515,-0.18900303650801728
0.3570176513709485,1.1305043207439756,0.4959473654633668
0.15788804355717306,-0.1857330076470346,-1.535749634322506
0.3798101439503576,-0.6932451506394567,-2.2449001475996813
0.39678884185628166,0.9743125404962928,0.009581857469398776
0.6615441120846248,0.9255840159427005,0.2424365753508373
-0.13569670787681495,0.06674487050387205,-0.2382729816123
-0.42423154764302695,0.03225273440642154,0.6186366793628709
0.10046954885745961,0.5295174691454674,0.5684676214221536
0.03451392780350607,1.1720449634553467,0.8176402201860783
-0.5852341865120474,0.059750963339628704,0.6466433292554128
0.32427590287817015,1.0924634531253608,0.3859644560308545
-0.7058600891353191,0.1899637379437014,0.6097555724674905
-0.6438111919353371,-0.3113777449847651,-0.01871444337209852
-0.7179531320320245,-0.06963119470528774,0.2624923553163725
-0.2457315504378156,0.4769524758601906,0.6920004260026272
0.20097585327375642,1.1119888630315091,0.5466781282286617
0.13026897420185193,-0.08414511182556067,-1.271880053840202
-0.18272315568947065,0.17796091737664116,-0.5807536068953261
-0.18363024435888825,0.663888241441125,0.5952891013498663
-0.7171393127202063,0.12337513945002541,0.6289458255497195
-0.6334286796094759,-0.579477536849168,-0.4859743548868056
-0.6261632376000594,-0.3829299586374826,-0.19773769583581022
0.7371048612197786,1.0330728561633673,0.49835174226992307
-0.635866009501246,-0.5529543416253186,-0.43687454496183137
0.440951369093502,0.9627860663192681,-0.020235631359284294
-0.6676555975180458,-0.5560541228441154,-0.4674856015096025
-0.5600577805394117,-0.2357570646543853,0.13410360378163663
0.46476811641802496,0.6911346226909849,-0.599510845388275
-0.7056246232221329,0.09961270921650228,0.4985471504418082
-0.667527746598105,-0.624450985751491,-0.5690793216022596
-0.39597229718613547,0.029931148172693038,0.13426230694858182
0.7996443994970839,0.6586373080971667,-0.4838964896849444
-0.64149249389783,-0.4524846343129687,-0.2896159017071426
-0.6896074173379855,-0.7361688914449868,-0.758479944791639
0.7597516003253542,0.5098844962888521,-0.6809346013889539
0.4148182950103032,1.6266507813412572,1.687675571349801
-0.6202664285953486,-0.46330891123296,-0.3000120679549469
0.35409850714304053,-0.4642879141196233,-1.7866071382944186
0.10405453573154053,0.01822319560014133,-1.0426431165478072
0.37469244024507625,1.651871958809499,1.7428628998000464
-0.7203292600093782,-0.11903352282101878,0.2160220701157703
0.278645416330735,0.17685425126140972,-0.35685692064848445
0.5991854625781301,1.3855430221525344,1.4204489595368013
-0.6383507041314047,-0.6729859675889464,-0.6258638277094921
-0.6409356299778343,-0.3479505904269419,-0.15922235765811998
-0.4801279426053799,0.2764064670745566,0.5768668388186243
0.7577522519540033,0.7907544999860503,-0.023555255989489404
-0.6776430028770446,-0.18605238982535446,0.04397850625149753
0.518758139965504,0.8192040189949297,-0.41970512485939054
0.3643056985815325,0.5135884346337286,0.1486351061376859
-0.5537340321656375,-0.12328390142256337,0.19917037387488465
-0.17441727712632044,0.10757416541877071,-0.6570000692681367
-0.6624276063409947,-0.5624698317775148,-0.4877805232003407
0.10455162331053558,-0.14233397289747401,-1.2374905212198193
0.44570211022171535,1.0391396805941457,0.023522556354331717
0.12838802187739742,0.019528120074776736,-0.5822432143662357
0.2267911943860711,-0.10618456738952134,-0.6147520621065635
-0.6002831992008041,-0.017094452972551914,0.49954092227249075
-0.7174294185005295,-0.5829407706146231,-0.4951544894161512
0.2743650326021586,-0.1303924277059792,-1.114885653128489
-0.6969648977905704,-0.38993827405473774,-0.19796577744186636
-0.6246001340279094,-0.36926640391888715,-0.1773425281063237
-0.5621271985968378,-0.14406201033585966,0.23641722375548616
-0.689672226338664,-0.7215919588834729,-0.7432167909951612
0.7093396195967477,1.0634392497087457,0.6031607167593352
-0.6689359820344527,-0.7717747412631134,-0.7960110923226511
-0.5897389447187183,-0.36691131875761357,-0.14883804724003868
0.766847290981485,0.592000448718377,-0.587635215310046
-0.7198365612770133,-0.11986066812534636,0.1911035834337184
0.6828731521041259,1.1366920868676547,0.7225610143062006
-0.6400872770315273,-0.4393589440554018,-0.26787847684604904
0.4876013810335974,0.8996518993911061,-0.2856016418667515
-0.6692908324989973,-0.0853089170509737,0.2453399137314809
0.5032915350757152,0.8371983390161564,-0.329636529643037
0.398768448435263,0.8251336189995674,0.5110211765003531
-0.5085244754366365,-0.12220849623364229,0.31549946896949116
-0.4092007326800268,0.031732770508948516,0.2081744868726733
-0.6507010384454193,-0.36191861345971893,-0.16272025276294094
-0.5778794510929606,0.11686389247746018,0.44091308458501416
0.15187099802910126,-0.22141347377947013,-1.5065412645588505
0.07975649992129308,-0.05409724998018967,-1.2188714009244954
-0.7115789873803985,-0.13638125458630307,0.13514689939396404
0.7488543988157491,0.71575068001839,-0.1963678377028391
0.37267371144140404,-0.39590576963555557,-1.5848788678584023
0.3442039924939719,-0.3478654257378202,-1.5754543086479869
0.09315071841058158,1.202582411750111,0.7298114535019308
-0.6700347849190674,-0.6551903320017395,-0.6181283096809701
0.7480126476502584,0.4884427097686817,-0.6854523347548671
0.429298904899505,1.0314701439736416,0.13571532058894553
0.6563657748638421,1.156408824319744,0.9883490928754581
-0.5274456091354188,-0.18364756797353385,0.19962149265524837
0.1244106326879505,-0.24491819320896552,-1.6521126362537468
-0.7180591840351193,-0.13711841293513966,0.1653521383423855
0.42404600350432037,0.8129547577748842,-0.39829133038377845
0.020475859005880843,0.15115500369378765,-0.4826647690158528
-0.631908108493348,-0.33653964867516883,-0.11466844699435504
-0.1568012834134993,0.669365568270622,0.7166968552571928
0.18103080816538056,-0.06436464865127464,-0.7942515105297664
-0.4125869877118102,0.008538317767652931,0.5915276749510581
-0.6238488393403174,-0.3453931646377618,-0.16966244697920013
-0.382777654213675,0.04708206578089814,0.08456512179861005
0.4973523625709541,0.649340253390796,-0.6809258309953341
-0.6557178102475971,-0.36166809443987225,-0.1825144443919957
-0.17943068313211008,0.6782895913229989,0.5684948458466771
-0.6371452899086325,-0.4047962305410721,-0.23913305857214306
0.35825373658572074,-0.47674851926209655,-1.8752449248549004
-0.6561214473689314,-0.7158598816851985,-0.6990532776915354
-0.5327363436996106,0.017910399824979852,0.29213735268907026
-0.6899879974512452,0.05601181870119074,0.499491962732177
0.5340865900379039,0.7156878264959432,-0.5876333749175034
0.07862775799073447,1.0978752070739033,0.6901315516654626
-0.08612762016664095,0.638326532425234,0.1329872680714745
0.03492526262037487,-0.008670060033950835,-0.9064575725220108
0.3995167783832071,0.6944275477553336,-0.6742360860168626
-0.6425779359373021,-0.6743540931292508,-0.6281973913353825
0.38107350781766774,1.140888626022222,0.7963840643924972
-0.6587223305943211,-0.5411548728366635,-0.45227204154697154
-0.6578610420224925,-0.45419612909169726,-0.3246455017416466
-0.6261139569268505,-0.5079286630782903,-0.3738430556094412
0.17132045152038952,-0.24336337848779893,-1.705056973041167
0.46812746582977594,0.9949272995092341,-0.05670817009980152
0.3787631639781275,1.0188603634301887,0.6959318865151001
-0.008908623669000297,0.08370479881505867,-0.5635915307649993
0.18787610158614768,1.6041860168585207,1.4205248503954706
-0.3426594996052148,0.4145313964547981,0.6578446306135507
0.4580420339943968,0.853062864162617,-0.41579486240929536
-0.6354349380797693,-0.13713798354403553,0.13788361944308336
0.23952758296335802,-0.07019687724278402,-0.9341591822409347
0.4313633710023239,1.1050799623057272,0.7787573154739688
0.4386973978188582,-0.7052319240674741,-2.191351182878559
0.2609954899384842,1.466625102059052,1.100338643629749
0.08411544240098554,-0.2056940044773971,-1.5045104825000506
-0.12275613613632164,0.7998791264790179,0.6647481739563786
-0.6770617962093317,-0.12661018102683202,0.17873490931862945
-0.6905469429607335,-0.10783487378293442,0.23253318591252745
0.45373455788635764,0.6661594930830923,-0.6829101450511952
-0.6676616844724389,-0.6835021025545052,-0.6755340229158455
0.7124086693945241,0.8043201872487846,-0.03588656425592811
-0.3598646192687565,0.2937585564969446,0.3489798596229477
-0.3015330482790815,0.014990342041718124,0.015440584270827689
-0.6645057641856414,-0.6396921272077374,-0.6074450087750095
0.15495011585801705,-0.0417415159992181,-0.34261772051506956
-0.6978404807099369,-0.00030225063765473414,0.3257747583856051
0.3038150546320719,1.3541570705198218,0.8277729892725986
0.2845503401742032,1.1123629097455632,0.42602169929179917
0.8455531349590519,0.49954758229363794,-0.6415920881787559
-0.6424489922270968,-0.6869890960358512,-0.6564867603009872
-0.645140586594967,-0.39480451800952365,-0.20410059682406823
0.10048706651478667,-0.2432415980127477,-1.5296910887729487
0.07001087026782632,0.0998931932901558,-0.07345171195890743
-0.6172463394801979,-0.37495371075418543,-0.1769343298283293
0.10087678062622531,-0.021659251654201846,-1.0078979089476623
-0.5545334582676718,-0.16673257093895277,0.2442093078690663
-0.6245692111936483,-0.44047884835023077,-0.2778817307626571
0.4306557852652739,1.6524685528373049,1.7118384875623016
0.4602116786698439,1.531523837727626,1.6313204805438704
-0.5647058426530389,-0.21003194433325142,0.14001743169083614
-0.19880019226821852,0.5737121589446512,0.1223187263414313
0.3662373315675075,1.2307167901115308,0.8276101766410697
0.42411820017280305,1.1383578129843888,0.3850090985142971
0.45349127448749865,-0.4924723562465484,-1.8810888686521527
-0.5297155341929615,-0.21427013594807806,0.18265653021439954
0.4658037672613442,-0.5216818670256047,-1.9405600455075187
-0.04897740587517277,0.21128268632128114,0.17207822848013624
-0.5174805088537636,-0.18338215691540688,0.213754654666259
0.12759623546227905,1.5399229627715718,1.3859472189582533
-0.6302012686614374,-0.42237832422233146,-0.2582804261148636
-0.6679594750967914,-0.5985217465610239,-0.5464113937558241
-0.07725161222242534,0.19780343205061357,0.17282445588037562
0.8277934940037565,0.7709530756122978,-0.2100142383702029
0.29566224334390584,1.1015608359071618,0.42022731796427215
0.39653054601751125,1.1014279357204775,0.36768137030874404
0.7215131576946275,0.7806041465138812,-0.05660418546690861
0.11643674259395854,-0.18044650459292844,-1.3593473219015422
-0.4597403974359121,0.23191048655874116,0.4446742626255391
-0.6915509228193557,-0.7408474752348131,-0.7699521342033723
-0.4894255316679705,-0.0477844886068214,0.39003823821102046
-0.6478354150460716,-0.42803192635071774,-0.2814314759721188
-0.24902018430185693,0.5687419603064641,0.21837195132249293
0.3635648031681035,-0.2647243695676613,-1.2382392981811197
-0.7355818451939652,-0.08283140353064722,0.24804138612449356
0.3440000549683467,1.1705342633286349,0.6253536461065021
-0.7084265900555953,-0.15088223741845294,0.139781535582184
-0.26577350507678477,0.2586266772852548,0.497224031003614
0.45595399941733555,0.6538839463418298,-0.6853520034732425
-0.2600992612002776,0.37485790495636434,0.16472125499132922
-0.6143233416883743,-0.5169947903641405,-0.41738476732853796
0.354244841646216,1.2934422236760394,0.7420448372348543
0.7576730999115606,0.4773169579174428,-0.6942577158793813
0.7494622158726751,0.7822483533569893,-0.03795953513354117
-0.650349711532385,-0.2707968881512976,0.04897483856204204
-0.583043769433417,-0.10772875446042379,0.19262595889936737
0.4512642927803069,0.8020943869058991,0.5585548030059608
0.47205708422055026,0.9499367792179446,-0.10362019972765123
0.46169309031845845,-0.7290037989546445,-2.237629864473522
-0.6666048659096333,-0.11415036788182804,0.21483078059030286
-0.5924814383415401,-0.04689589269331891,0.2734472804055604
0.22831598515704685,0.17988767016031562,0.014775924843225496
-0.6739399978963208,-0.5616768440801838,-0.4840193815312346
-0.660574314279085,-0.6103062100569978,-0.5305317440552952
-0.5764487634944202,-0.14709523290628937,0.23082065163619112
0.6092092411638047,0.9342533975990467,0.4635439170531508
